Country	Type	Mountain	Latitude	Longitude	Elevation
Chile	Mountain	Cerro Punta del Monte	-45.4000596	-71.5390489	1071
Chile	Mountain	Cerro Baker	-47.0987695	-71.9148736	2230
Chile	Mountain	Cerro Águila	-46.8569226	-71.9337291	2045.4
Chile	Mountain	Cerro Cumbre Rojiza	-46.8298327	-71.941545	1407.4
Chile	Mountain	Cerro Bayo	-46.5458453	-71.8497813	626
Chile	Mountain	Cerro La Leona	-47.0297554	-72.1167638	2273
Chile	Mountain	Cerro Pintura	-46.9560347	-72.2122148	2259
Chile	Mountain	Cerro Peón	-46.8914051	-72.1253341	1986
Chile	Mountain	Cerro Jeinimeni	-46.8670387	-72.2115916	2065
Chile	Mountain	Cerro Kristine	-46.8873055	-72.2787128	2405
Chile	Mountain	Cerro Tres Hermanos Sur	-47.8004141	-72.4914393	1960
Chile	Mountain	Cerro Tamango	-47.1658676	-72.5780588	1722
Chile	Mountain	Cerro Cola de León	-47.2152806	-72.7342103	1149
Chile	Mountain	Cerro Trunco	-47.3824921	-73.0221398	2103
Chile	Mountain	Cerro Desfiladero	-47.4181753	-73.070636	1948
Chile	Mountain	Cerro Cristal	-46.5180052	-72.4382389	2366
Chile	Mountain	Punta Miller	-46.429564	-72.5685424	1930
Chile	Mountain	Cerro Pirámide	-46.270035	-71.873404	1743
Chile	Mountain	Cerro Pico Negro	-45.9628568	-71.8936076	1680
Chile	Mountain	Pico Negro	-45.9579566	-71.8851575	1680
Chile	Mountain	Cerro de La Galera	-45.7298389	-71.79515	1460
Chile	Mountain	Cerro El Aislado	-45.9529322	-72.0593995	1838
Chile	Mountain	Cerro Monreal	-45.8420527	-72.0310315	1516
Chile	Mountain	Morro Rojo	-46.0784206	-72.1774214	1603
Chile	Mountain	Cerro Chocolate	-46.0489542	-72.2568878	2237
Chile	Mountain	Cerro Divisadero	-45.6219654	-72.0266197	1517
Chile	Mountain	Cerro Mano Negra	-45.4099725	-71.9040514	1729
Chile	Mountain	Cerro Cinchao	-45.5148151	-72.0288638	1336
Chile	Mountain	Cerro Huemules	-45.6126919	-72.2140712	1279
Chile	Mountain	Cerro Cono Negro	-45.5273735	-72.2201066	1558
Chile	Mountain	Cerro Sapo	-45.5349509	-72.2392378	1432
Chile	Mountain	Cerro La Gloria	-45.4448526	-72.1900798	1444
Chile	Mountain	Cerro Cordillerano	-45.6145171	-72.2706513	1710
Chile	Mountain	Cerro Punta Vera	-45.5301387	-72.2470928	1630
Chile	Mountain	Cerro Mariposa	-45.5974307	-72.3088295	1651
Chile	Mountain	Cerro Cono Negro	-45.5182881	-72.2973339	1601
Chile	Mountain	Cerro Emperador Guillermo	-45.3104558	-72.1831961	2100
Chile	Mountain	Cerro Dieciocho	-46.130314	-72.75568	1800
Chile	Mountain	Cerro Don Antonio	-46.1094959	-73.1009245	1803
Chile	Mountain	Cerro Marchant	-45.3873377	-72.7349654	1160
Chile	Mountain	Nevado de los Palos	-45.3497495	-72.7528069	1640
Chile	Mountain	Nevado Acantilado	-45.3694522	-72.8984756	1678
Chile	Mountain	Cerro Zapata	-51.0533758	-73.3603053	1530
Chile	Mountain	Cerro Blanco Sur	-50.9516109	-73.1684777	2002
Chile	Mountain	Chico Norte	-50.908122	-73.1461035	1650
Chile	Mountain	P.	-50.8923924	-73.1533688	1865
Chile	Mountain	Cerro Cóndor	-50.9199323	-73.1849976	1790
Chile	Mountain	P.	-50.8930771	-73.1807966	1866
Chile	Mountain	Cerro Cubo	-50.7437336	-73.1926561	2358
Chile	Mountain	Cerro Power	-52.362359	-74.6335843	704
Chile	Mountain	Cerro King	-52.3758903	-74.6608245	715
Chile	Mountain	Pico Brigstock	-52.114269	-74.9684709	773
Chile	Mountain	Cerro Cacique Casimiro	-50.6091667	-73.2333333	2100
Chile	Mountain	Cerro Gardener	-50.5947222	-73.2422222	2400
Chile	Mountain	Cerro Pietrobelli	-50.5350692	-73.3574724	2950
Chile	Mountain	Cerro Mayo (verdadero Stokes)	-50.2983221	-73.3698134	2380
Chile	Mountain	Cerro Dagmar Aaen	-50.3075389	-73.5129694	2050
Chile	Mountain	Cerro Onelli Central	-50.1561111	-73.5125	2620
Chile	Mountain	Cerro Bertrand - Agassiz Norte	-49.9656906	-73.5038728	3080
Chile	Mountain	Cerro Campana	-49.6591925	-73.1528207	2570
Chile	Mountain	Cerro Don Bosco	-49.7573449	-73.4162631	2420
Chile	Mountain	Cerro Murallón	-49.7894444	-73.4511111	2656
Chile	Mountain	Cerro Puntudo	-49.5183275	-73.2655218	1768
Chile	Mountain	Cerro Rincón	-49.267498	-73.1320637	2465
Chile	Mountain	Cerro Witte	-49.4973888	-73.4230769	2095
Chile	Mountain	Punta Brava	-49.3440083	-73.4300218	3260
Chile	Mountain	Nevado Riso Patrón	-49.5786556	-73.6768313	2563
Chile	Mountain	Cerro Gemelos Negros	-49.5731262	-73.7517317	1553
Chile	Mountain	Cerro Kolliker	-49.5019512	-73.4883082	2042
Chile	Mountain	Cerro Padre de Agostini	-49.4367796	-73.4824972	2487
Chile	Mountain	Cerro Colorado	-49.5131125	-74.1919677	1097
Chile	Mountain	Cerro Plüschow	-48.7284114	-73.2518654	2469
Chile	Mountain	Cerro Azul	-48.5150124	-73.1678725	3018
Chile	Mountain	Cerro Nublado	-48.4107375	-73.2364404	1430
Chile	Mountain	Pico El Morro	-50.1050652	-75.0117647	448
Chile	Mountain	Monte Williwaw	-50.0690953	-75.3193825	630
Chile	Mountain	Cerro Bonete	-47.4666577	-73.4317591	1497
Chile	Mountain	Cerro Arco	-47.2769432	-73.4413723	2992
Chile	Mountain	Cerro El Mono	-47.4273629	-73.6228693	1298
Chile	Mountain	Cerro Morro Solo	-47.3922113	-73.7417335	1219
Chile	Mountain	Cerro Cacho	-46.9613634	-73.1368997	1119
Chile	Mountain	Cerro Largo	-46.9589329	-73.3757331	2798
Chile	Mountain	Cerro Pirámide	-46.5790848	-73.4306433	2560
Chile	Mountain	Cerro Don Raúl	-47.1073785	-73.7495676	1334
Chile	Mountain	Cerro Forelius	-46.8489653	-74.5224742	399
Chile	Mountain	Cerro Prat	-46.7691342	-74.4788829	691
Chile	Mountain	Cerro Esmeralda	-46.8296344	-74.5262291	172
Chile	Mountain	Cerro Arburo	-46.7636077	-74.5034304	643
Chile	Mountain	Cerro Circular	-46.5749402	-74.5003082	663
Chile	Mountain	Cerro Sombrero	-46.3935409	-73.239845	1215
Chile	Mountain	Cerro Teresa	-46.1552436	-73.1845182	1924
Chile	Mountain	Cerro Montura	-46.3853197	-73.3396779	1170
Chile	Mountain	Cerro Ester	-45.1101002	-73.3967585	1097
Chile	Mountain	Cerro Churrecué	-45.3395154	-73.5048291	945
Chile	Mountain	Cerro Navarrete	-45.2795988	-73.524612	709
Chile	Mountain	Monte Cabeza	-46.9194931	-74.5827486	160
Chile	Mountain	Cerro Saul	-46.858753	-74.6269943	381
Chile	Mountain	Monte Riveros	-46.8121614	-74.6291188	384
Chile	Mountain	Cerro Pérez	-46.7948299	-74.6417572	369
Chile	Mountain	Cerro Boscoso	-46.7046153	-74.5760109	306
Chile	Mountain	Cerro Christie	-46.5867685	-74.5334818	689
Chile	Mountain	Monte Paladión	-46.7333898	-74.6650602	485
Chile	Mountain	Cerro Raby	-46.6418938	-74.695573	675
Chile	Mountain	Cerro Elena	-46.6499148	-74.7422542	658
Chile	Mountain	Cerro Bañados	-46.5615749	-74.7517707	558
Chile	Mountain	Cerro Escarpado	-46.4350767	-74.7362568	772
Chile	Mountain	Monte Newman	-46.5472914	-74.8510982	543
Chile	Mountain	Cerro Chato	-46.4577421	-74.8878767	630
Chile	Mountain	Cerro Willy	-46.3416393	-74.5753671	926
Chile	Mountain	Cerro Encinas	-46.3312097	-74.7865965	807
Chile	Mountain	Cerro Oscuro	-46.3306615	-75.0235321	784
Chile	Mountain	Cerro de Jeche	-23.9947019	-67.407732	5061
Chile	Mountain	Cerro Colorado	-23.9029942	-67.2843987	4199
Chile	Mountain	Cerros del Imán	-23.8467148	-67.3531726	4540
Chile	Mountain	Cerro Pico El Laco	-23.8184838	-67.49975	5325
Chile	Mountain	Cerro Poruña	-22.9627786	-67.1251379	4510
Chile    Mountain	Cerro Moreno	-22.982317	-67.153988	4524 m
Chile	Mountain	Cerro Losloyo	-23.1397869	-67.3498963	5370
Chile	Mountain	Cerro Cortado	-43.6760147	-71.6342688	1643
Chile	Mountain	Cerro La Zaranda	-44.8549751	-72.1779914	1803
Chile	Mountain	Cerro Punta Tehuelche	-44.8079946	-72.2845297	1750
Chile	Mountain	Cerro Ventisquero Sur	-43.410929	-71.918531	2070
Chile	Mountain	Cerro Serrucho	-41.9905927	-71.7789711	2004
Chile	Mountain	Cerro Piramide	-41.7026305	-71.7915424	2044
Chile	Mountain	Cerro Cenizo	-40.944977	-72.203896	1663m
Chile	Volcano	Volcán Puntiagudo	-40.974045	-72.266216	2498	
Chile	Mountain	Cerro Cacho del Toro	-40.0952841	-72.0615579	1649
Chile	Mountain	Cerro Centinela	-40.0491682	-72.039714	1634
Chile	Mountain	Cerro Quimán	-40.0577583	-72.2755768	1496
Chile	Mountain	Cerro Cuyunco	-39.4824478	-72.2002603	760
Chile	Mountain	Cerro Loncohuellahue	-39.5995213	-72.3181702	393
Chile	Mountain	Punta Manzanilla	-34.4558076	-70.2028214	3740
Chile	Mountain	Cerro Innominado	-34.2005485	-69.865303	3996
Chile	Mountain	Alto de la Engorda	-34.2578726	-70.1967788	4072
Chile	Mountain	Puntilla III de Flores	-34.1960078	-70.1914573	4217
Chile	Mountain	Puntilla IV de Flores	-34.1984038	-70.1962638	4077
Chile	Mountain	Puntilla Baja de Flores	-34.2078627	-70.2163911	3467
Chile	Mountain	Torre Flores	-34.1596875	-70.165	4890
Chile	Mountain	Alto del Potrerillo	-34.149797	-70.2203179	3820
Chile	Mountain	Cerro Gualtatas de Río Blanco	-34.1531798	-70.2980376	3156
Chile	Mountain	Cerro Catedral de Lo Valdés Sur	-33.8386966	-70.01647	3799
Chile	Mountain	Cerro Catedral de Lo Valdés Norte	-33.8358459	-70.0123169	3838
Chile	Mountain	Punta Zanzi	-33.834419	-70.0294358	3250
Chile	Mountain	Mirador del Rubillas	-33.7876365	-70.0439144	3441
Chile	Mountain	Punta Balcón	-33.7668044	-70.0349021	3516
Chile	Mountain	Cerro Retumbadero Norte	-33.8652234	-70.0827003	3825
Chile	Mountain	Cerro La Gringa	-33.8768291	-70.1095105	3502
Chile	Mountain	Cerro Rubillas Norte	-33.7863837	-70.0501907	3503
Chile	Mountain	Punta Golgota	-33.7895001	-70.0503302	3501
Chile	Mountain	Cerro Amarillo	-34.0726397	-70.1701928	4098
Chile	Mountain	Cerro Lomita Blanca	-34.0315185	-70.23139	4282
Chile	Mountain	Mirador del Extravío	-34.0443032	-70.2466464	4394
Chile	Mountain	Cerro El Salto	-33.845719	-70.1368297	3580
Chile	Mountain	Cerro San Simón	-33.8388838	-70.210855	1532
Chile	Mountain	Cerro La Colorada	-33.7932717	-70.15028	2878
Chile	Mountain	Cerro Bayo	-38.5890704	-70.8317012	2406
Chile	Mountain	Cerro Bayo	-38.584624	-70.8351726	2348
Chile	Mountain	Cerro Tralihue	-38.5095002	-70.8984189	2477
Chile	Mountain	Cerro Tralihué	-38.5035189	-70.9108711	2480
Chile	Mountain	Cerro Butahuau	-38.29754	-70.9978575	2526
Chile	Mountain	Cerro Redondo	-38.0739192	-71.0141897	2375
Chile	Mountain	Cerro Pilunmahuida	-38.7292128	-71.0697843	1636
Chile	Mountain	Cerro Redondo	-39.2684468	-71.7118628	1495
Chile	Mountain	Cerro Lefincul	-39.1879611	-71.6391421	1758
Chile	Mountain	Cerro San Sebastian	-39.1487007	-71.6879661	1905
Chile	Mountain	Cerro Araucano	-39.1305579	-71.6820385	1881
Chile	Mountain	Cerro Loncotiuque	-38.8501943	-71.4489836	1562
Chile	Mountain	Cerro Lallán	-38.9065967	-71.6708352	1667
Chile	Mountain	Cerro Peñón o Pelado	-38.724241	-71.5977718	1845
Chile	Mountain	Cerro Mocho	-38.6693193	-71.22988	1360
Chile	Mountain	Cerro Chameramahuida	-38.6313046	-71.2984173	1872
Chile	Mountain	Cerro Rucamanque	-38.435808	-71.271229	1165
Chile	Mountain	Cerro Rahue	-38.2498715	-71.0322279	2715
Chile	Mountain	Cerro Subida del Zorro	-38.1313275	-71.1421538	2308
Chile	Mountain	Cerro Pallaomahuida	-38.0219334	-71.3577519	1813
Chile	Mountain	Cerro Nueve	-38.4157166	-71.464295	1980
Chile	Mountain	Cerro Lancú	-38.2543578	-71.3954903	2296
Chile	Mountain	Cerro La Moñuda	-38.0963182	-71.6083719	1783
Chile	Mountain	Cerro Peñascos	-37.9809929	-71.6310527	1651
Chile	Mountain	Cerro El Carmen	-37.9706074	-71.7128922	1608
Chile	Mountain	Cerro El Peñón	-37.7574809	-71.1559981	2520
Chile	Mountain	Cerro Las Torres	-37.6736985	-71.2613799	2086
Chile	Mountain	Cerro Cónico	-37.7894449	-71.3113929	1922
Chile	Mountain	Cerro Pilmáhuida	-37.7168079	-71.3075568	1857
Chile	Mountain	Cerro El Fin	-37.5765827	-71.1272835	2330
Chile	Mountain	Cerro Azul	-37.4292009	-71.1810325	2167
Chile	Mountain	Risquería	-37.5480478	-71.332276	2587
Chile	Mountain	Cerro Palo Seco	-37.3057029	-71.3407948	2070
Chile	Mountain	Cerro Azul	-37.8325893	-71.4144263	1990
Chile	Mountain	Cerro Cañicú	-37.7494063	-71.4708234	1602
Chile	Mountain	Cerro Macizo Sur	-37.6447291	-71.5179315	2119
Chile	Mountain	Cerro Macizo Norte	-37.6198212	-71.5311494	2324
Chile	Mountain	Cerro Macizo Central	-37.6306343	-71.5265629	2225
Chile	Mountain	Cerro El Derrumbre	-37.8436514	-71.5804198	1021
Chile	Mountain	Cerro Caracoles	-37.8491565	-71.6251852	1130
Chile	Mountain	Cerro Redondo	-37.8033117	-71.5870303	1605
Chile	Mountain	Cerro Los Cristales	-37.8124368	-71.6267332	1842
Chile	Mountain	Cerro Pirquinco	-37.7720292	-71.6222656	1791
Chile	Mountain	Cerro La Pepa	-37.7890797	-71.662362	1853
Chile	Mountain	Cerro Loma Atavesada	-37.7505112	-71.7151029	688
Chile	Mountain	Cerro El Rodado	-37.5394049	-71.4158966	2131
Chile	Mountain	Cerro Petronquines	-37.4890932	-71.4025712	2895
Chile	Mountain	Cerro Las Romazas	-37.3605386	-71.4086652	2048
Chile	Mountain	Cerro La Castellana	-37.5701269	-71.618221	1752
Chile	Mountain	Cerro Pachuco	-37.492379	-71.663089	1678
Chile	Mountain	Cerro El Padre	-37.2863188	-71.5965322	1733
Chile	Mountain	Cerro Colo	-37.2723606	-71.678901	1160
Chile	Mountain	Cerro Arrayán	-36.7407411	-71.3337995	2015
Chile	Mountain	Las Mariposas	-37.0982818	-71.3712059	2329
Chile	Mountain	Cerro Los Manquis	-37.1834672	-71.7139007	1500
Chile	Volcano	Volcán Chillán Nuevo	-36.8681996	-71.3782395	3186
Chile	Mountain	Cerro Comulo	-39.1390119	-71.7279254	1621
Chile	Mountain	Cerro Huincacara	-39.374317	-72.19687	787
Chile	Mountain	Cerro Mariposa	-38.8105532	-72.292936	393
Chile	Mountain	Cerro Córdova	-38.4197715	-71.8238928	1117
Chile	Mountain	Cerro La Mona	-38.196809	-71.857238	1440
Chile	Mountain	Cerro Motrulo	-38.121188	-71.7317964	1938
Chile	Mountain	Cerro Motrulo Chico	-38.1009658	-71.7316794	1816
Chile	Mountain	Cerro Divisadero	-39.1464702	-72.5043155	387
Chile	Mountain	Cerro Lau Lau	-39.244003	-72.6242997	670
Chile    Mountain	Cerro El Mirador	-39.202113	-72.610524	520 m
Chile	Mountain	Cerro Santa Isabel 2	-39.2354442	-72.7252795	473
Chile	Mountain	Cerro Huilo	-38.9445945	-73.0707824	263
Chile	Mountain	Cerro Mapui	-38.5581329	-72.4852397	421
Chile	Mountain	Cerro El Togo	-38.6209191	-72.5793208	630
Chile	Mountain	Cerro Nielol	-38.4759341	-72.6326324	503
Chile	Mountain	Cerro Maile	-38.4453879	-72.6374389	290
Chile	Mountain	Cerro Pidenco	-38.0849526	-72.5227048	615
Chile	Mountain	Cerro Cuel	-38.4723391	-72.8120829	257
Chile	Mountain	Cerro Volcolhue	-38.4124076	-72.8629805	326
Chile	Mountain	Cerro Quichaltué	-38.447539	-72.9447557	490
Chile	Mountain	Cerro Guamaqui	-38.4969628	-73.0336763	590
Chile	Mountain	Cerro Chilco	-38.4260924	-73.1166746	726
Chile	Mountain	Cerro Los Pinares	-37.9018131	-71.8073274	1680
Chile	Mountain	Cerro Tucapel	-37.3326565	-71.8878956	591
Chile	Mountain	Curamávida	-37.4420901	-72.3709988	216
Chile	Mountain	Cerro Chiguaihue	-37.9572598	-72.5028135	578
Chile	Mountain	Cerro Huelehueico	-37.828966	-72.4867036	367
Chile	Mountain	Cerro Quelmahuidá	-37.9511011	-72.773266	424
Chile	Mountain	Cerro Quinchamávida	-37.8246214	-72.7074299	236
Chile	Mountain	Cerro Cuel	-37.5081797	-72.4747931	144
Chile	Mountain	Pantoja	-37.3704514	-72.4465287	198
Chile	Mountain	Cerro Covacho	-37.3185668	-72.5096496	215
Chile	Mountain	Cerro Piedra de Moler	-37.3365698	-72.5161694	209
Chile	Mountain	Alto Pichún	-37.4951945	-72.7456598	432
Chile	Mountain	Cerro Los Picudos	-37.3825452	-72.7036572	218
Chile	Mountain	Cerro Catripitra	-37.6230781	-72.7846813	670
Chile	Mountain	Cerro Piedra Resbalosa	-37.6320342	-72.9093837	721
Chile	Mountain	Cerro Ratones	-37.5695147	-72.8096151	523
Chile	Mountain	Cerro Negro	-37.6158886	-72.8383362	538
Chile	Mountain	Cerro Los Aromos	-37.4428357	-72.9742167	773
Chile	Mountain	Cerro El Burro	-37.3445604	-72.9817217	773
Chile	Mountain	Cerro Los Pinos	-37.3433218	-73.1194876	935
Chile	Mountain	Cerro Bulluquín	-36.7677943	-72.5276394	380
Chile	Mountain	Cerro Queime	-36.7987434	-72.5902984	548
Chile	Mountain	Cerro El Cardón	-36.847902	-72.6832745	428
Chile	Mountain	Cerro Guaro	-36.7334231	-72.6791487	295
Chile	Mountain	Cerro El Pantano	-37.2286455	-72.7746177	303
Chile	Mountain	Cerro Calquinhue	-37.0889732	-72.8847277	369
Chile	Mountain	Cerro Rodolmo	-36.9187382	-72.9491662	382
Chile	Mountain	Cerro La Cuesta	-36.9521217	-72.9796886	463
Chile	Mountain	Cerro Manquimávida	-36.9178515	-73.00913	445
Chile	Mountain	Alto del Dihueno	-36.8372945	-72.8446184	339
Chile	Mountain	Muñuga	-36.5994035	-72.7923236	403
Chile	Mountain	Pelado	-36.5896853	-72.8162318	406
Chile	Mountain	Cerro El Manzano	-36.8030824	-73.0061888	203
Chile	Mountain	Cerro La Virgen	-36.8239572	-73.0268558	135
Chile	Mountain	Cerro Caracol	-36.8421923	-73.038126	256
Chile	Mountain	Cerro Lo Galindo	-36.7965369	-73.0405426	96
Chile	Mountain	Cerro Chepe	-36.8216743	-73.0698745	84
Chile	Mountain	Las Monjas	-36.7952482	-73.0602611	70
Chile	Mountain	Cerro Amarillo	-36.7840404	-73.1025391	28
Chile	Mountain	Cerro San Miguel	-36.770176	-73.0917374	95
Chile	Mountain	Cerro San Pablo	-35.9702579	-70.7880417	3327
Chile	Mountain	Cerro Las Yeguas	-35.9420721	-70.9349954	2428
Chile	Mountain	Cerro Las Yeguas	-35.9252786	-70.9365536	2428
Chile	Mountain	Cerro Mirador Alemán	-35.8660661	-71.0029905	1966
Chile	Mountain	Cerro Negro	-35.4649693	-70.5407854	3000
Chile	Mountain	Cerro El Peñón	-35.3019981	-70.5488105	3514
Chile	Mountain	Volcán Azufre	-35.2727093	-70.5820129	4135
Chile	Mountain	Cordón del Medio	-35.2663353	-70.6390797	3060
Chile	Mountain	Cerro Estribo del Durazno	-35.7275097	-70.6695238	2953
Chile	Volcano	Volcán Descabezado Grande	-35.5861091	-70.7511786	3953
Chile	Mountain	Co. Rajaduras	-35.5439449	-70.7224481	3270
Chile	Mountain	Cerro Manantial Pelado	-35.5091756	-70.8182293	3046
Chile	Mountain	Cerro La Leona	-35.8468564	-70.9533657	1719
Chile	Mountain	Cerro Potrero Seco	-35.704147	-70.9386672	2230
Chile	Volcano	Cráter Los Quillayes	-35.6714122	-70.8443218	2397
Chile	Mountain	Los Quillayes	-35.6645155	-70.8439945	2397
Chile	Volcano	Cráter La Resolana	-35.6384247	-70.8468243	2463
Chile	Mountain	La Resolana	-35.6368224	-70.8531154	2463
Chile	Mountain	Cerro Galaz	-35.3881753	-70.7044244	2776
Chile	Mountain	Cordón La Gloria	-35.3673206	-70.7167626	2815
Chile	Mountain	Cerro Los Retamos	-35.303971	-70.7643344	1626
Chile	Mountain	Cerro Silla del Diablo	-35.4079957	-70.8481833	1400
Chile	Mountain	Cerro Alto	-35.4573577	-70.9526362	2156
Chile	Mountain	Cerro El Cacho	-35.1964575	-70.8573641	2010
Chile	Mountain	Cerro Los Canelillos	-35.2451108	-70.9550502	1606
Chile	Mountain	Cerro Colorado	-35.263553	-70.9959377	1757
Chile	Mountain	Cerro Troncoso	-36.4310117	-71.3325017	2127
Chile	Mountain	Cerro Bartolito	-36.0804679	-71.0843219	2410
Chile	Mountain	Cerro Torrecillas	-35.9288754	-71.0694196	2405
Chile	Mountain	Divisadero	-35.6439417	-71.3865845	516
Chile	Mountain	Cerro Mariposas	-35.515129	-71.3794185	394
Chile	Mountain	Cerro San Luis	-35.4207504	-71.6184504	158
Chile	Mountain	Torre Santa Elena	-35.0836419	-70.3728573	3839
Chile	Mountain	Cerro Horno de la Vieja	-35.0011578	-70.357014	3602
Chile	Mountain	Cerro Don Cucho	-34.8839595	-70.3650069	3556
Chile	Mountain	Cerro La Hovada Seca	-34.9406174	-70.4065696	3030
Chile	Mountain	Cerro El Peñón	-34.9909591	-70.6224759	2975
Chile	Mountain	Cerro Águilas del Chivato	-34.8420649	-70.617199	2783
Chile	Mountain	Puntilla II del Azufre	-34.7872078	-70.3254903	4516
Chile	Mountain	San Hilario Suroeste	-34.7691426	-70.3879213	3869
Chile	Mountain	San Hilario Noreste	-34.7576388	-70.3720236	3840
Chile	Mountain	Punta Colmillo	-34.699275	-70.3146565	3613
Chile	Mountain	Aguja de Roca	-34.6726498	-70.3463602	3700
Chile	Mountain	Nevado Granitos	-34.6330313	-70.3456307	4505
Chile	Mountain	Nevado Cisne	-34.6448068	-70.3492355	4350
Chile	Mountain	Punta Nuseva	-34.6831051	-70.3794479	4570
Chile	Mountain	Alto de los Arrieros	-34.6508067	-70.3722309	5010
Chile	Mountain	Cerro Portillo	-34.6602808	-70.3793638	4961
Chile	Mountain	Torreones Centrales del Granitos	-34.611736	-70.3456521	4150
Chile	Mountain	Cerro Ciprés del Granito	-34.6052457	-70.3428197	4100
Chile	Mountain	Cerro Doctor Hernán Cruz	-34.5507863	-70.3255141	4565
Chile	Mountain	Cerro Chile Japón	-34.5823339	-70.3795611	4186
Chile	Mountain	Alto de los Pejerreyes	-34.4918342	-70.3144529	3985
Chile	Mountain	Cerro Torta	-34.6192059	-70.485996	3688
Chile	Mountain	Cerro San Augusto	-34.5900201	-70.4680252	3590
Chile	Mountain	Cerro Cuerno	-34.5988078	-70.4725528	3556
Chile	Mountain	Alto de la Buena Vista	-34.5299914	-70.4856956	3675
Chile	Mountain	Punta Lajas	-34.5175986	-70.4821766	3521
Chile	Mountain	Altos del Pelambre	-34.6961296	-70.5337188	3949
Chile	Mountain	Altos del Pelambre	-34.7133122	-70.5415038	3792
Chile	Mountain	Cerro Las Pizarras	-34.4708968	-70.522973	3390
Chile	Mountain	Alto de la Planchada	-34.5749744	-70.581771	2993
Chile	Mountain	Alto de las Terneras Heladas	-34.9654021	-70.6714861	2735
Chile	Mountain	Alto de las Mesas	-34.9157778	-70.7091665	2524
Chile	Mountain	Cerro Rondadero	-34.8599923	-70.7109696	2281
Chile	Mountain	Alto de la Plaza	-34.8558794	-70.7323303	2482
Chile	Mountain	Cerro La Iglesia	-34.9432303	-70.7740869	2545
Chile	Mountain	Cerro Pelado	-35.0818801	-70.8614607	1857
Chile	Mountain	Cerro Negro	-35.1550035	-71.0110547	1721
Chile	Mountain	Monte Redondo	-35.0321222	-70.9630324	1056
Chile	Mountain	Cerro Alto de Pablo	-34.8974109	-70.8712703	1891
Chile	Mountain	Cerro Alto El Águila	-34.9222348	-70.9730961	785
Chile	Mountain	Cerro Chipana	-34.8472335	-70.9513809	785
Chile	Mountain	El Deschavetado	-34.6398534	-70.6998913	2331
Chile	Mountain	Cerro El Chueco	-34.7807471	-70.83905	2076
Chile	Mountain	Cerro Los Romeros	-34.7598246	-70.8662369	1481
Chile	Mountain	Cerro Membrillo II	-34.7923475	-70.9850067	630
Chile	Mountain	Cerro Perejil	-34.7616051	-70.9909059	379
Chile	Mountain	Cerro Euca	-34.6322311	-71.0096713	690
Chile	Mountain	Cerro Mallacún	-34.5897306	-70.9453941	450
Chile	Mountain	Morro Bandera	-34.4315803	-70.3576971	3480
Chile	Mountain	Cerro Mirador del Manantiales	-34.3018344	-70.3251632	3539
Chile	Mountain	Cerro Duende	-34.3063946	-70.3305298	3539
Chile	Mountain	Alto del Retamal	-34.3009035	-70.3534633	3370
Chile	Mountain	Cerro Laguna de los Helados	-34.403266	-70.4757852	2969
Chile	Mountain	Cerro Piedra de Vásquez	-34.3338552	-70.4759538	2268
Chile	Mountain	Aguja de Caracoles	-34.2311408	-70.3795567	2160
Chile	Mountain	Cerro Niebla	-34.2077921	-70.3836572	2362
Chile	Mountain	Cerro Cuchilla	-34.1566334	-70.3281427	3257
Chile	Mountain	Cerro Matancilla	-34.1309392	-70.3305673	3728
Chile	Mountain	Cerro de los Escalones	-34.4498885	-70.5013037	3268
Chile	Mountain	Cerro de los Escalones	-34.4189046	-70.4880278	3329
Chile	Mountain	Cerro Los Caletones	-34.397898	-70.512507	2402
Chile	Mountain	Cerro La Bandera	-34.4104857	-70.5997324	2284
Chile	Mountain	Cerro Blanco	-34.3666952	-70.6031013	2232
Chile	Mountain	Cerro Las Lámparas	-34.3500088	-70.5877483	2282
Chile	Mountain	Alto Los Canelos	-34.1469156	-70.5745076	1731
Chile	Mountain	Cerro Machalí	-34.160859	-70.5977786	1535
Chile	Mountain	Morro Colorado	-34.1504102	-70.6096995	1271
Chile	Mountain	Cerro San Juan	-34.1832417	-70.6353657	805
Chile	Mountain	Cerro Vizcachas	-34.0571838	-70.3145814	3620
Chile	Mountain	Cerro Negro	-34.0484903	-70.3408778	3650
Chile	Mountain	Cerro Negro Sur	-34.0555505	-70.3365293	3600
Chile	Mountain	Cerro de la Punta	-33.9543348	-70.3480529	3702
Chile	Mountain	Cerro Los Patos	-34.0709512	-70.451417	2242
Chile	Mountain	Cerro San Francisco	-33.849853	-70.5336428	2176
Chile	Mountain	Las 3 Comadres	-34.3895517	-70.7339887	1300
Chile	Mountain	Cerro Orocoipo	-34.2327907	-70.7177447	1159
Chile	Mountain	Cerro Nancura	-34.433524	-70.9847017	728
Chile	Mountain	Cerro Talami	-34.1067622	-70.9894353	1975
Chile	Mountain	Cerro Tuniche	-34.096052	-70.7969075	800
Chile	Mountain	Cerro Challay	-33.9057097	-70.7099612	1258
Chile	Mountain	Cerro Las Sierrecillas	-33.966890	-70.856538	???? m
Chile	Mountain	Mo. Las Lagunas o Launas	-33.9166319	-70.9692496	2073
Chile	Mountain	Morro Las Cabras	-33.7942312	-70.9593395	1138
Chile	Mountain	Cerro Cato	-36.3354629	-72.7110992	521
Chile	Mountain	Cerro Mitrio	-36.0954123	-72.6040394	682
Chile	Mountain	Cerro Caiquén	-35.8290178	-72.4245787	730
